0F 38 03 /r 	PHADDSW mm1, mm2/m64	RM	RW, R						V	V	SSSE3	phaddsw		Add 16-bit signed integers horizontally, pack saturated integers to MM1.
66 0F 38 03 /r	PHADDSW xmm1, xmm2/m128	RM	RW, R						V	V	SSSE3	phaddsw		Add 16-bit signed integers horizontally, pack saturated integers to XMM1.
VEX.NDS.128.66.0F38.WIG 03 /r	VPHADDSW xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vphaddsw		Add 16-bit signed integers horizontally, pack saturated integers to xmm1.
VEX.NDS.256.66.0F38.WIG 03 /r	VPHADDSW ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vphaddsw		Add 16-bit signed integers horizontally, pack saturated integers to ymm1.
														
66 0F 38 41 /r 	PHMINPOSUW xmm1, xmm2/m128 	RM	W, R						V	V	SSE4_1	phminposuw		Find the minimum unsigned word in xmm2/m128 and place its value in the low word of xmm1 and its index in the second-lowest word of xmm1.
VEX.128.66.0F38.WIG 41 /r 	VPHMINPOSUW xmm1, xmm2/m128 	RM	Z, R						V	V	AVX	vphminposuw		Find the minimum unsigned word in xmm2/m128 and place its value in the low word of xmm1 and its index in the second-lowest word of xmm1.
														
0F 38 05 /r 	PHSUBW mm1, mm2/m64	RM	RW, R						V	V	SSSE3	phsubw		Subtract 16-bit signed integers horizontally, pack to MM1.
66 0F 38 05 /r	PHSUBW xmm1, xmm2/m128	RM	RW, R						V	V	SSSE3	phsubw		Subtract 16-bit signed integers horizontally, pack to XMM1.
0F 38 06 /r	PHSUBD mm1, mm2/m64	RM	RW, R						V	V	SSSE3	phsubd		Subtract 32-bit signed integers horizontally, pack to MM1.
66 0F 38 06 /r	PHSUBD xmm1, xmm2/m128	RM	RW, R						V	V	SSSE3	phsubd		Subtract 32-bit signed integers horizontally, pack to XMM1
VEX.NDS.128.66.0F38.WIG 05 /r	VPHSUBW xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vphsubw		Subtract 16-bit signed integers horizontally, pack to xmm1.
VEX.NDS.128.66.0F38.WIG 06 /r	VPHSUBD xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vphsubd		Subtract 32-bit signed integers horizontally, pack to xmm1.
VEX.NDS.256.66.0F38.WIG 05 /r	VPHSUBW ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vphsubw		Subtract 16-bit signed integers horizontally, pack to ymm1.
VEX.NDS.256.66.0F38.WIG 06 /r	VPHSUBD ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vphsubd		Subtract 32-bit signed integers horizontally, pack to ymm1.
														
0F 38 07 /r 	PHSUBSW mm1, mm2/m64	RM	RW, R						V	V	SSSE3	phsubsw		Subtract 16-bit signed integer horizontally, pack saturated integers to MM1.
66 0F 38 07 /r	PHSUBSW xmm1, xmm2/m128	RM	RW, R						V	V	SSSE3	phsubsw		Subtract 16-bit signed integer horizontally, pack saturated integers to XMM1
VEX.NDS.128.66.0F38.WIG 07 /r	VPHSUBSW xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vphsubsw		Subtract 16-bit signed integer horizontally, pack saturated integers to xmm1.
VEX.NDS.256.66.0F38.WIG 07 /r	VPHSUBSW ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vphsubsw		Subtract 16-bit signed integer horizontally, pack saturated integers to ymm1.
														
66 0F 3A 20 /r ib 	PINSRB xmm1, r32/m8, imm8 	RMI	RW, R, R						V	V	SSE4_1	pinsrb		Insert a byte integer value from r32/m8 into xmm1 at the destination element in xmm1 specified by imm8.
66 0F 3A 22 /r ib 	PINSRD xmm1, r/m32, imm8 	RMI	RW, R, R						V	V	SSE4_1	pinsrd		Insert a dword integer value from r/m32 into the xmm1 at the destination element specified by imm8.
66 REX.W+ 0F 3A 22 /r ib 	PINSRQ xmm1, r/m64, imm8 								NE	V	SSE4_1	pinsrq		Insert a qword integer value from r/m64 into the xmm1 at the destination element specified by imm8.
VEX.NDS.128.66.0F3A.W0 20 /r ib 	VPINSRB xmm1, xmm2, r32/m8, imm8 	RVMI	Z, R, R, R						V	V	AVX	vpinsrb		Merge a byte integer value from r32/m8 and rest from xmm2 into xmm1 at the byte offset in imm8.
VEX.NDS.128.66.0F3A.W0 22 /r ib 	VPINSRD xmm1, xmm2, r32/m32, imm8 	RVMI	Z, R, R, R						V	V	AVX	vpinsrd		Insert a dword integer value from r32/m32 and rest from xmm2 into xmm1 at the dword offset in imm8.
VEX.NDS.128.66.0F3A.W1 22 /r ib 	VPINSRQ xmm1, xmm2, r64/m64, imm8 	RVMI	Z, R, R, R						V	I	AVX	vpinsrq		Insert a qword integer value from r64/m64 and rest from xmm2 into xmm1 at the qword offset in imm8.
														
0F C4 /r ib 	PINSRW mm, r32/m16, imm8	RMI	RW, R, R						V	V	SSE	pinsrw		Insert the low word from r32 or from m16 into mm at the word position specified by imm8
66 0F C4 /r ib	PINSRW xmm, r32/m16, imm8	RMI	RW, R, R						V	V	SSE2	pinsrw		Move the low word of r32 or from m16 into xmm at the word position specified by imm8.
VEX.NDS.128.66.0F.W0 C4 /r ib	VPINSRW xmm1, xmm2, r32/m16, imm8	RVMI	Z, R, R, R						V	V	AVX	vpinsrw		Insert a word integer value from r32/m16 and rest from xmm2 into xmm1 at the word offset in imm8.
														
0F 38 04 /r 	PMADDUBSW mm1, mm2/m64	RM	RW, R						V	V	MMX SSSE3	pmaddubsw		Multiply signed and unsigned bytes, add horizontal pair of signed words, pack saturated signed-words to MM1.
66 0F 38 04 /r	PMADDUBSW xmm1, xmm2/m128	RM	RW, R						V	V	SSSE3	pmaddubsw		Multiply signed and unsigned bytes, add horizontal pair of signed words, pack saturated signed-words to XMM1.
VEX.NDS.128.66.0F38.WIG 04 /r	VPMADDUBSW xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vpmaddubsw		Multiply signed and unsigned bytes, add horizontal pair of signed words, pack saturated signed-words to xmm1.
VEX.NDS.256.66.0F38.WIG 04 /r	VPMADDUBSW ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpmaddubsw		Multiply signed and unsigned bytes, add horizontal pair of signed words, pack saturated signed-words to ymm1.
														
0F F5 /r 	PMADDWD mm, mm/m64	RM	RW, R						V	V	MMX	pmaddwd		Multiply the packed words in mm by the packed words in mm/m64, add adjacent doubleword results, and store in mm.
66 0F F5 /r	PMADDWD xmm1, xmm2/m128	RM	RW, R						V	V	SSE2	pmaddwd		Multiply the packed word integers in xmm1 by the packed word integers in xmm2/m128, add adjacent doubleword results, and store in xmm1.
VEX.NDS.128.66.0F.WIG F5 /r	VPMADDWD xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vpmaddwd		Multiply the packed word integers in xmm2 by the packed word integers in xmm3/m128, add adjacent doubleword results, and store in xmm1.
VEX.NDS.256.66.0F.WIG F5 /r	VPMADDWD ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpmaddwd		Multiply the packed word integers in ymm2 by the packed word integers in ymm3/m256, add adjacent doubleword results, and store in ymm1.
														
66 0F 38 3C /r 	PMAXSB xmm1, xmm2/m128 	RM	RW, R						V	V	SSE4_1	pmaxsb		Compare packed signed byte integers in xmm1 and xmm2/m128 and store packed maximum values in xmm1.
VEX.NDS.128.66.0F38.WIG 3C /r 	VPMAXSB xmm1, xmm2, xmm3/m128 	RVM	Z, R, R						V	V	AVX	vpmaxsb		Compare packed signed byte integers in xmm2 and xmm3/m128 and store packed maximum values in xmm1.
VEX.NDS.256.66.0F38.WIG 3C /r	VPMAXSB ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpmaxsb		Compare packed signed byte integers in ymm2 and ymm3/m128 and store packed maximum values in ymm1.
														
66 0F 38 3D /r 	PMAXSD xmm1, xmm2/m128 	RM	RW, R						V	V	SSE4_1	pmaxsd		Compare packed signed dword integers in xmm1 and xmm2/m128 and store packed maximum values in xmm1.
VEX.NDS.128.66.0F38.WIG 3D /r 	VPMAXSD xmm1, xmm2, xmm3/m128 	RVM	Z, R, R						V	V	AVX	vpmaxsd		Compare packed signed dword integers in xmm2 and xmm3/m128 and store packed maximum values in xmm1.
VEX.NDS.256.66.0F38.WIG 3D /r	VPMAXSD ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpmaxsd		Compare packed signed dword integers in ymm2 and ymm3/m128 and store packed maximum values in ymm1.
														
0F EE /r 	PMAXSW mm1, mm2/m64	RM	RW, R						V	V	SSE	pmaxsw		Compare signed word integers in mm2/m64 and mm1 and return maximum values.
66 0F EE /r	PMAXSW xmm1, xmm2/m128	RM	RW, R						V	V	SSE2	pmaxsw		Compare signed word integers in xmm2/m128 and xmm1 and return maximum values.
VEX.NDS.128.66.0F.WIG EE /r	VPMAXSW xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vpmaxsw		Compare packed signed word integers in xmm3/m128 and xmm2 and store packed maximum values in xmm1.
VEX.NDS.256.66.0F.WIG EE /r	VPMAXSW ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpmaxsw		Compare packed signed word integers in ymm3/m128 and ymm2 and store packed maximum values in ymm1.
														
0F DE /r 	PMAXUB mm1, mm2/m64	RM	RW, R						V	V	SSE	pmaxub		Compare unsigned byte integers in mm2/m64 and mm1 and returns maximum values.
66 0F DE /r	PMAXUB xmm1, xmm2/m128	RM	RW, R						V	V	SSE2	pmaxub		Compare unsigned byte integers in xmm2/m128 and xmm1 and returns maximum values.
VEX.NDS.128.66.0F.WIG DE /r	VPMAXUB xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vpmaxub		Compare packed unsigned byte integers in xmm2 and xmm3/m128 and store packed maximum values in xmm1.
VEX.NDS.256.66.0F.WIG DE /r	VPMAXUB ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpmaxub		Compare packed unsigned byte integers in ymm2 and ymm3/m256 and store packed maximum values in ymm1.
														
66 0F 38 3F /r 	PMAXUD xmm1, xmm2/m128 	RM	RW, R						V	V	SSE4_1	pmaxud		Compare packed unsigned dword integers in xmm1 and xmm2/m128 and store packed maximum values in xmm1.
VEX.NDS.128.66.0F38.WIG 3F /r 	VPMAXUD xmm1, xmm2, xmm3/m128 	RVM	Z, R, R						V	V	AVX	vpmaxud		Compare packed unsigned dword integers in xmm2 and xmm3/m128 and store packed maximum values in xmm1.
VEX.NDS.256.66.0F38.WIG 3F /r	VPMAXUD ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpmaxud		Compare packed unsigned dword integers in ymm2 and ymm3/m256 and store packed maximum values in ymm1.
														
66 0F 38 3E /r 	PMAXUW xmm1, xmm2/m128 	RM	RW, R						V	V	SSE4_1	pmaxuw		Compare packed unsigned word integers in xmm1 and xmm2/m128 and store packed maximum values in xmm1.
VEX.NDS.128.66.0F38.WIG 3E /r 	VPMAXUW xmm1, xmm2, xmm3/m128 	RVM	Z, R, R						V	V	AVX	vpmaxuw		Compare packed unsigned word integers in xmm3/m128 and xmm2 and store maximum packed values in xmm1.
VEX.NDS.256.66.0F38.WIG 3E /r	VPMAXUW ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpmaxuw		Compare packed unsigned word integers in ymm3/m256 and ymm2 and store maximum packed values in ymm1.
														
66 0F 38 38 /r 	PMINSB xmm1, xmm2/m128 	RM	RW, R						V	V	SSE4_1	pminsb		Compare packed signed byte integers in xmm1 and xmm2/m128 and store packed minimum values in xmm1.
VEX.NDS.128.66.0F38.WIG 38 /r 	VPMINSB xmm1, xmm2, xmm3/m128 	RVM	Z, R, R						V	V	AVX	vpminsb		Compare packed signed byte integers in xmm2 and xmm3/m128 and store packed minimum values in xmm1.
VEX.NDS.256.66.0F38.WIG 38 /r	VPMINSB ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpminsb		Compare packed signed byte integers in ymm2 and ymm3/m256 and store packed minimum values in ymm1.
														
66 0F 38 39 /r 	PMINSD xmm1, xmm2/m128 	RM	RW, R						V	V	SSE4_1	pminsd		Compare packed signed dword integers in xmm1 and xmm2/m128 and store packed minimum values in xmm1.
VEX.NDS.128.66.0F38.WIG 39 /r 	VPMINSD xmm1, xmm2, xmm3/m128 	RVM	Z, R, R						V	V	AVX	vpminsd		Compare packed signed dword integers in xmm2 and xmm3/m128 and store packed minimum values in xmm1.
VEX.NDS.256.66.0F38.WIG 39 /r	VPMINSD ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpminsd		Compare packed signed dword integers in ymm2 and ymm3/m128 and store packed minimum values in ymm1.
														
0F EA /r 	PMINSW mm1, mm2/m64	RM	RW, R						V	V	SSE	pminsw		Compare signed word integers in mm2/m64 and mm1 and return minimum values.
66 0F EA /r	PMINSW xmm1, xmm2/m128	RM	RW, R						V	V	SSE2	pminsw		Compare signed word integers in xmm2/m128 and xmm1 and return minimum values.
VEX.NDS.128.66.0F.WIG EA /r	VPMINSW xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vpminsw		Compare packed signed word integers in xmm3/m128 and xmm2 and return packed minimum values in xmm1.
														
0F DA /r 	PMINUB mm1, mm2/m64	RM	RW, R						V	V	SSE	pminub		Compare unsigned byte integers in mm2/m64 and mm1 and returns minimum values.
66 0F DA /r	PMINUB xmm1, xmm2/m128	RM	RW, R						V	V	SSE2	pminub		Compare unsigned byte integers in xmm2/m128 and xmm1 and returns minimum values.
VEX.NDS.128.66.0F.WIG DA /r	VPMINUB xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vpminub		Compare packed unsigned byte integers in xmm2 and xmm3/m128 and store packed minimum values in xmm1.
VEX.NDS.256.66.0F.WIG DA /r	VPMINUB ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpminub		Compare packed unsigned byte integers in ymm2 and ymm3/m256 and store packed minimum values in ymm1.
														
66 0F 38 3B /r 	PMINUD xmm1, xmm2/m128 	RM	RW, R						V	V	SSE4_1	pminud		Compare packed unsigned dword integers in xmm1 and xmm2/m128 and store packed minimum values in xmm1.
VEX.NDS.128.66.0F38.WIG 3B /r 	VPMINUD xmm1, xmm2, xmm3/m128 	RVM	Z, R, R						V	V	AVX	vpminud		Compare packed unsigned dword integers in xmm2 and xmm3/m128 and store packed minimum values in xmm1.
VEX.NDS.256.66.0F38.WIG 3B /r	VPMINUD ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpminud		Compare packed unsigned dword integers in ymm2 and ymm3/m256 and store packed minimum values in ymm1.
														
66 0F 38 3A /r 	PMINUW xmm1, xmm2/m128 	RM	RW, R						V	V	SSE4_1	pminuw		Compare packed unsigned word integers in xmm1 and xmm2/m128 and store packed minimum values in xmm1.
VEX.NDS.128.66.0F38.WIG 3A /r 	VPMINUW xmm1, xmm2, xmm3/m128 	RVM	Z, R, R						V	V	AVX	vpminuw		Compare packed unsigned word integers in xmm3/m128 and xmm2 and return packed minimum values in xmm1.
VEX.NDS.256.66.0F38.WIG 3A /r	VPMINUW ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpminuw		Compare packed unsigned word integers in ymm3/m256 and ymm2 and return packed minimum values in ymm1.
														
0F D7 /r 	PMOVMSKB reg, mm	RM	W, R						V	V	SSE	pmovmskb		Move a byte mask of mm to reg. The upper bits of r32 or r64 are zeroed
66 0F D7 /r	PMOVMSKB reg, xmm	RM	W, R						V	V	SSE2	pmovmskb		Move a byte mask of xmm to reg. The upper bits of r32 or r64 are zeroed
VEX.128.66.0F.WIG D7 /r	VPMOVMSKB reg, xmm1	RM	W, R						V	V	AVX	vpmovmskb		Move a byte mask of xmm1 to reg. The upper bits of r32 or r64 are filled with zeros.
VEX.256.66.0F.WIG D7 /r	VPMOVMSKB reg, ymm1	RM	W, R						V	V	AVX2	vpmovmskb		Move a 32-bit mask of ymm1 to reg. The upper bits of r64 are filled with zeros.
														
66 0f 38 20 /r 	PMOVSXBW xmm1, xmm2/m64 	RM	W, R						V	V	SSE4_1	pmovsxbw		Sign extend 8 packed signed 8-bit integers in the low 8 bytes of xmm2/m64 to 8 packed signed 16-bit integers in xmm1.
66 0f 38 21 /r 	PMOVSXBD xmm1, xmm2/m32 	RM	W, R						V	V	SSE4_1	pmovsxbd		Sign extend 4 packed signed 8-bit integers in the low 4 bytes of xmm2/m32 to 4 packed signed 32-bit integers in xmm1.
66 0f 38 22 /r 	PMOVSXBQ xmm1, xmm2/m16	RM	W, R						V	V	SSE4_1	pmovsxbq		Sign extend 2 packed signed 8-bit integers in the low 2 bytes of xmm2/m16 to 2 packed signed 64-bit integers in xmm1.
66 0f 38 23 /r 	PMOVSXWD xmm1, xmm2/m64 	RM	W, R						V	V	SSE4_1	pmovsxwd		Sign extend 4 packed signed 16-bit integers in the low 8 bytes of xmm2/m64 to 4 packed signed 32-bit integers in xmm1.
66 0f 38 24 /r 	PMOVSXWQ xmm1, xmm2/m32 	RM	W, R						V	V	SSE4_1	pmovsxwq		Sign extend 2 packed signed 16-bit integers in the low 4 bytes of xmm2/m32 to 2 packed signed 64-bit integers in xmm1.
66 0f 38 25 /r 	PMOVSXDQ xmm1, xmm2/m64 	RM	W, R						V	V	SSE4_1	pmovsxdq		Sign extend 2 packed signed 32-bit integers in the low 8 bytes of xmm2/m64 to 2 packed signed 64-bit integers in xmm1.
VEX.128.66.0F38.WIG 20 /r 	VPMOVSXBW xmm1, xmm2/m64 	RM	Z, R						V	V	AVX	vpmovsxbw		Sign extend 8 packed 8-bit integers in the low 8 bytes of xmm2/m64 to 8 packed 16-bit integers in xmm1.
VEX.128.66.0F38.WIG 21 /r 	VPMOVSXBD xmm1, xmm2/m32 	RM	Z, R						V	V	AVX	vpmovsxbd		Sign extend 4 packed 8-bit integers in the low 4 bytes of xmm2/m32 to 4 packed 32-bit integers in xmm1.
VEX.128.66.0F38.WIG 22 /r 	VPMOVSXBQ xmm1, xmm2/m16 	RM	Z, R						V	V	AVX	vpmovsxbq		Sign extend 2 packed 8-bit integers in the low 2 bytes of xmm2/m16 to 2 packed 64-bit integers in xmm1.
VEX.128.66.0F38.WIG 23 /r 	VPMOVSXWD xmm1, xmm2/m64 	RM	Z, R						V	V	AVX	vpmovsxwd		Sign extend 4 packed 16-bit integers in the low 8 bytes of xmm2/m64 to 4 packed 32-bit integers in xmm1.
VEX.128.66.0F38.WIG 24 /r 	VPMOVSXWQ xmm1, xmm2/m32 	RM	Z, R						V	V	AVX	vpmovsxwq		Sign extend 2 packed 16-bit integers in the low 4 bytes of xmm2/m32 to 2 packed 64-bit integers in xmm1.
VEX.128.66.0F38.WIG 25 /r 	VPMOVSXDQ xmm1, xmm2/m64 	RM	Z, R						V	V	AVX	vpmovsxdq		Sign extend 2 packed 32-bit integers in the low 8 bytes of xmm2/m64 to 2 packed 64-bit integers in xmm1
VEX.256.66.0F38.WIG 20 /r	VPMOVSXBW ymm1, xmm2/m128	RM	W, R						V	V	AVX2	vpmovsxbw		Sign extend 16 packed 8-bit integers in xmm2/m128 to 16 packed 16-bit integers in ymm1.
VEX.256.66.0F38.WIG 21 /r	VPMOVSXBD ymm1, xmm2/m64	RM	W, R						V	V	AVX2	vpmovsxbd		Sign extend 8 packed 8-bit integers in the low 8 bytes of xmm2/m64 to 8 packed 32-bit integers in ymm1.
VEX.256.66.0F38.WIG 22 /r	VPMOVSXBQ ymm1, xmm2/m32	RM	W, R						V	V	AVX2	vpmovsxbq		Sign extend 4 packed 8-bit integers in the low 4 bytes of xmm2/m32 to 4 packed 64-bit integers in ymm1.
VEX.256.66.0F38.WIG 23 /r	VPMOVSXWD ymm1, xmm2/m128	RM	W, R						V	V	AVX2	vpmovsxwd		Sign extend 8 packed 16-bit integers in the low 16 bytes of xmm2/m128 to 8 packed 32-bit integers in ymm1.
VEX.256.66.0F38.WIG 24 /r	VPMOVSXWQ ymm1, xmm2/m64	RM	W, R						V	V	AVX2	vpmovsxwq		Sign extend 4 packed 16-bit integers in the low 8 bytes of xmm2/m64 to 4 packed 64-bit integers in ymm1.
VEX.256.66.0F38.WIG 25 /r	VPMOVSXDQ ymm1, xmm2/m128	RM	W, R						V	V	AVX2	vpmovsxdq		Sign extend 4 packed 32-bit integers in the low 16 bytes of xmm2/m128 to 4 packed 64-bit integers in ymm1.
														
66 0f 38 30 /r 	PMOVZXBW xmm1, xmm2/m64 	RM	W, R						V	V	SSE4_1	pmovzxbw		Zero extend 8 packed 8-bit integers in the low 8 bytes of xmm2/m64 to 8 packed 16-bit integers in xmm1.
66 0f 38 31 /r 	PMOVZXBD xmm1, xmm2/m32 	RM	W, R						V	V	SSE4_1	pmovzxbd		Zero extend 4 packed 8-bit integers in the low 4 bytes of xmm2/m32 to 4 packed 32-bit integers in xmm1.
66 0f 38 32 /r 	PMOVZXBQ xmm1, xmm2/m16 	RM	W, R						V	V	SSE4_1	pmovzxbq		Zero extend 2 packed 8-bit integers in the low 2 bytes of xmm2/m16 to 2 packed 64-bit integers in xmm1.
66 0f 38 33 /r 	PMOVZXWD xmm1, xmm2/m64 	RM	W, R						V	V	SSE4_1	pmovzxwd		Zero extend 4 packed 16-bit integers in the low 8 bytes of xmm2/m64 to 4 packed 32-bit integers in xmm1.
66 0f 38 34 /r 	PMOVZXWQ xmm1, xmm2/m32 	RM	W, R						V	V	SSE4_1	pmovzxwq		Zero extend 2 packed 16-bit integers in the low 4 bytes of xmm2/m32 to 2 packed 64-bit integers in xmm1.
66 0f 38 35 /r 	PMOVZXDQ xmm1, xmm2/m64 	RM	W, R						V	V	SSE4_1	pmovzxdq		Zero extend 2 packed 32-bit integers in the low 8 bytes of xmm2/m64 to 2 packed 64-bit integers in xmm1.
VEX.128.66.0F38.WIG 30 /r 	VPMOVZXBW xmm1, xmm2/m64 	RM	Z, R						V	V	AVX	vpmovzxbw		Zero extend 8 packed 8-bit integers in the low 8 bytes of xmm2/m64 to 8 packed 16-bit integers in xmm1.
VEX.128.66.0F38.WIG 31 /r 	VPMOVZXBD xmm1, xmm2/m32 	RM	Z, R						V	V	AVX	vpmovzxbd		Zero extend 4 packed 8-bit integers in the low 4 bytes of xmm2/m32 to 4 packed 32-bit integers in xmm1.
VEX.128.66.0F38.WIG 32 /r 	VPMOVZXBQ xmm1, xmm2/m16 	RM	Z, R						V	V	AVX	vpmovzxbq		Zero extend 2 packed 8-bit integers in the low 2 bytes of xmm2/m16 to 2 packed 64-bit integers in xmm1.
VEX.128.66.0F38.WIG 33 /r 	VPMOVZXWD xmm1, xmm2/m64 	RM	Z, R						V	V	AVX	vpmovzxwd		Zero extend 4 packed 16-bit integers in the low 8 bytes of xmm2/m64 to 4 packed 32-bit integers in xmm1.
VEX.128.66.0F38.WIG 34 /r 	VPMOVZXWQ xmm1, xmm2/m32 	RM	Z, R						V	V	AVX	vpmovzxwq		Zero extend 2 packed 16-bit integers in the low 4 bytes of xmm2/m32 to 2 packed 64-bit integers in xmm1.
VEX.128.66.0F38.WIG 35 /r 	VPMOVZXDQ xmm1, xmm2/m64 	RM	Z, R						V	V	AVX	vpmovzxdq		Zero extend 2 packed 32-bit integers in the low 8 bytes of xmm2/m64 to 2 packed 64-bit integers in xmm1.
VEX.256.66.0F38.WIG 30 /r	VPMOVZXBW ymm1, xmm2/m128	RM	W, R						V	V	AVX2	vpmovzxbw		Zero extend 16 packed 8-bit integers in the low 16 bytes of xmm2/m128 to 16 packed 16-bit integers in ymm1.
VEX.256.66.0F38.WIG 31 /r	VPMOVZXBD ymm1, xmm2/m64	RM	W, R						V	V	AVX2	vpmovzxbd		Zero extend 8 packed 8-bit integers in the low 8 bytes of xmm2/m64 to 8 packed 32-bit integers in ymm1.
VEX.256.66.0F38.WIG 32 /r	VPMOVZXBQ ymm1, xmm2/m32	RM	W, R						V	V	AVX2	vpmovzxbq		Zero extend 4 packed 8-bit integers in the low 4 bytes of xmm2/m32 to 4 packed 64-bit integers in ymm1.
VEX.256.66.0F38.WIG 33 /r	VPMOVZXWD ymm1, xmm2/m128	RM	W, R						V	V	AVX2	vpmovzxwd		Zero extend 8 packed 16-bit integers in the low 16 bytes of xmm2/m128 to 8 packed 32-bit integers in ymm1
VEX.256.66.0F38.WIG 34 /r	VPMOVZXWQ ymm1, xmm2/m64	RM	W, R						V	V	AVX2	vpmovzxwq		Zero extend 4 packed 16-bit integers in the low 8 bytes of xmm2/m64 to 4 packed 64-bit integers in xmm1.
VEX.256.66.0F38.WIG 35 /r	VPMOVZXDQ ymm1, xmm2/m128	RM	W, R						V	V	AVX2	vpmovzxdq		Zero extend 4 packed 32-bit integers in the low 16 bytes of xmm2/m128 to 4 packed 64-bit integers in ymm1.
														
66 0F 38 28 /r 	PMULDQ xmm1, xmm2/m128 	RM	RW, R						V	V	SSE4_1	pmuldq		Multiply the packed signed dword integers in xmm1 and xmm2/m128 and store the quadword product in xmm1.
VEX.NDS.128.66.0F38.WIG 28 /r 	VPMULDQ xmm1, xmm2, xmm3/m128 	RVM	Z, R, R						V	V	AVX	vpmuldq		Multiply packed signed doubleword integers in xmm2 by packed signed doubleword integers in xmm3/m128, and store the quadword results in xmm1.
VEX.NDS.256.66.0F38.WIG 28 /r	VPMULDQ ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpmuldq		Multiply packed signed doubleword integers in ymm2 by packed signed doubleword integers in ymm3/m256, and store the quadword results in ymm1.
														
0F 38 0B /r 	PMULHRSW mm1, mm2/m64	RM	RW, R						V	V	SSSE3	pmulhrsw		Multiply 16-bit signed words, scale and round signed doublewords, pack high 16 bits to MM1.
66 0F 38 0B /r	PMULHRSW xmm1, xmm2/m128	RM	RW, R						V	V	SSSE3	pmulhrsw		Multiply 16-bit signed words, scale and round signed doublewords, pack high 16 bits to XMM1.
VEX.NDS.128.66.0F38.WIG 0B /r	VPMULHRSW xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vpmulhrsw		Multiply 16-bit signed words, scale and round signed doublewords, pack high 16 bits to xmm1.
VEX.NDS.256.66.0F38.WIG 0B /r	VPMULHRSW ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpmulhrsw		Multiply 16-bit signed words, scale and round signed doublewords, pack high 16 bits to ymm1.
														
0F E4 /r 	PMULHUW mm1, mm2/m64	RM	RW, R						V	V	SSE	pmulhuw		Multiply the packed unsigned word integers in mm1 register and mm2/m64, and store the high 16 bits of the results in mm1.
66 0F E4 /r	PMULHUW xmm1, xmm2/m128	RM	RW, R						V	V	SSE2	pmulhuw		Multiply the packed unsigned word integers in xmm1 and xmm2/m128, and store the high 16 bits of the results in xmm1.
VEX.NDS.128.66.0F.WIG E4 /r	VPMULHUW xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vpmulhuw		Multiply the packed unsigned word integers in xmm2 and xmm3/m128, and store the high 16 bits of the results in xmm1.
VEX.NDS.256.66.0F.WIG E4 /r	VPMULHUW ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX2	vpmulhuw		Multiply the packed unsigned word integers in ymm2 and ymm3/m256, and store the high 16 bits of the results in ymm1.
														
0F E5 /r 	PMULHW mm, mm/m64	RM	RW, R						V	V	MMX	pmulhw		Multiply the packed signed word integers in mm1 register and mm2/m64, and store the high 16 bits of the results in mm1.
66 0F E5 /r	PMULHW xmm1, xmm2/m128	RM	RW, R						V	V	SSE2	pmulhw		Multiply the packed signed word integers in xmm1 and xmm2/m128, and store the high 16 bits of the results in xmm1.
